GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone
310M300US10180,10180,"Abilene, TX Metro Area",60308,718,46473,1571,5.1,0.6,36415,5953,39766,680,57893,1700,41.5,1.2,51654,2039,58.5,1.2,62394,1947,74.0,1.5,69244,2056,19.3,1.2,28454,2674,6.7,0.8,41616,4823,20542,839,26356,1395,51.3,2.2,22551,1539,43.0,2.3,20730,1727,8.4,1.3,35759,9884,48.7,2.2,31214,2381,37.0,2.4,26356,2262,11.6,1.8,44464,7329
310M300US10380,10380,"Aguadilla-Isabela, PR Metro Area",110149,1329,15564,450,15.2,0.7,15252,1221,79593,1553,18666,632,36.4,1.1,16575,1000,63.6,1.1,19642,728,62.3,1.2,23843,916,28.4,1.1,10471,713,9.2,0.7,13907,1420,30556,1133,9208,395,55.0,1.4,8534,476,49.7,1.5,7987,451,5.3,0.9,20335,2823,45.0,1.4,10196,799,38.3,1.5,9576,629,6.7,0.8,15152,2780
310M300US10420,10420,"Akron, OH Metro Area",283472,1265,51749,519,0.2,0.1,41250,17225,177936,1897,67310,951,40.6,0.6,64153,1503,59.4,0.6,68764,1068,73.0,0.6,81663,1266,20.1,0.6,29695,1128,6.9,0.5,45949,4468,105536,1829,30454,569,52.7,0.9,26291,603,44.9,0.9,24227,668,7.7,0.7,48178,2566,47.3,0.9,36208,1031,37.4,0.8,31876,787,9.9,0.6,55151,3635
310M300US10500,10500,"Albany, GA Metro Area",57795,837,38674,1173,0.5,0.2,42720,34698,38513,869,46874,1517,42.0,1.5,39317,3076,58.0,1.5,53357,2254,61.1,1.2,66351,3290,31.8,1.3,22362,1500,7.1,1.0,35640,2923,19282,728,24652,1307,54.7,2.2,21450,1552,49.3,2.1,20140,1504,5.4,1.1,39563,7929,45.3,2.2,30389,2092,38.4,2.2,28146,3009,7.0,1.3,41166,9891
310M300US10540,10540,"Albany, OR Metro Area",45378,551,46782,1603,1.0,0.3,55455,33726,30829,679,57190,1961,41.3,1.6,50962,3543,58.7,1.6,60460,1833,76.5,2.0,65811,2164,16.6,1.6,26373,1514,6.9,1.1,40478,7897,14549,721,26362,1134,53.8,2.7,23781,1634,43.4,2.7,19866,2328,10.4,2.2,51285,8158,46.2,2.7,30414,2795,34.5,2.5,25884,1548,11.7,2.2,44264,2949
310M300US10580,10580,"Albany-Schenectady-Troy, NY Metro Area",345957,1652,63758,626,1.0,0.1,42819,12183,208303,1728,83459,1105,40.6,0.6,83018,1758,59.4,0.6,83719,1429,75.8,0.6,97707,1016,17.5,0.6,40523,1339,6.7,0.4,55196,3147,137654,1752,38613,834,53.6,0.7,33457,1097,44.8,0.8,30369,651,8.8,0.5,62238,3372,46.4,0.7,43690,1651,35.4,0.7,39028,1453,11.0,0.5,69479,3997
310M300US10740,10740,"Albuquerque, NM Metro Area",343268,1780,49711,763,11.1,0.4,36165,1359,216816,2273,61263,918,43.9,0.6,52100,1637,56.1,0.6,67379,1494,69.5,0.7,75832,1479,21.6,0.6,30458,1016,8.9,0.5,43833,3583,126452,2184,31532,653,52.9,0.8,28973,882,44.9,0.9,25914,775,8.1,0.6,51667,2571,47.1,0.8,35051,1411,37.2,0.9,30619,1092,9.9,0.6,57145,5334
310M300US10780,10780,"Alexandria, LA Metro Area",55440,682,41836,1303,0.2,0.1,54479,23410,37397,701,52341,1914,43.2,1.4,46013,3579,56.8,1.4,55492,1894,67.0,1.3,69459,2579,25.0,1.1,25461,1725,7.9,1.2,36607,4304,18043,613,23917,1554,53.8,2.4,20374,1456,48.2,2.2,19481,1317,5.6,1.2,29186,14824,46.2,2.4,30249,2348,38.8,2.4,27910,3334,7.4,1.2,40509,7178
310M300US10900,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",315449,1411,60441,592,3.4,0.2,38289,3203,214074,1786,73668,768,41.1,0.6,73384,1544,58.9,0.6,73832,917,75.5,0.6,86884,1112,17.7,0.5,35463,1084,6.7,0.4,48706,3269,101375,1576,35493,787,53.3,0.8,29325,1098,45.2,0.9,25617,740,8.1,0.6,60648,2697,46.7,0.8,42607,1464,35.7,0.9,37283,1599,11.0,0.6,67401,2528
310M300US11020,11020,"Altoona, PA Metro Area",50954,438,44033,1187,0.2,0.1,,,32372,543,59092,1350,37.5,1.0,59723,2852,62.5,1.0,58793,1856,75.8,1.5,66799,1667,17.3,1.1,29723,2257,6.9,0.8,42899,3567,18582,576,24561,952,55.5,1.6,22073,921,49.4,1.4,20944,884,6.1,1.2,36559,5350,44.5,1.6,30118,2349,36.5,1.7,25988,2367,8.1,1.4,45382,4261
310M300US11100,11100,"Amarillo, TX Metro Area",95689,836,51672,940,2.1,0.3,42115,6651,63850,1062,63059,1428,46.1,1.1,58372,2724,53.9,1.1,66769,2242,72.8,1.2,77981,1947,20.3,1.1,29849,2167,7.0,0.6,46151,5930,31839,1070,30713,957,52.7,1.7,26800,1752,45.0,1.6,23823,1510,7.6,1.1,49482,8693,47.3,1.7,34560,2355,37.4,1.8,31889,1340,9.9,1.3,50820,6230
310M300US11180,11180,"Ames, IA Metro Area",36544,380,51201,1342,0.4,0.2,18646,6771,19066,481,78828,2594,44.6,1.6,79601,6187,55.4,1.6,78397,3197,84.8,1.7,88215,4596,10.7,1.5,37724,4302,4.6,0.8,41404,4153,17478,529,25142,1776,47.6,2.0,23383,1872,28.6,2.3,23720,2365,18.9,1.6,22840,2827,52.4,2.0,27488,3447,27.7,2.0,29070,5265,24.8,1.9,26563,4047
310M300US11260,11260,"Anchorage, AK Metro Area",135808,982,79225,1180,1.4,0.2,54318,9645,91775,1230,92651,1724,48.2,0.7,83383,1920,51.8,0.7,101091,2548,75.2,0.8,106421,1543,16.6,0.8,48349,3020,8.1,0.5,65126,4895,44033,1064,50473,1458,45.6,1.3,45544,2621,34.8,1.4,38816,1562,10.8,1.1,77217,6046,54.4,1.3,56003,4121,40.8,1.4,46426,3458,13.6,1.0,87569,6473
310M300US11460,11460,"Ann Arbor, MI Metro Area",138672,804,62484,984,0.6,0.1,30346,9207,80101,1080,90180,2106,43.5,0.9,93864,3615,56.5,0.9,88049,2061,78.1,0.8,106486,1698,16.1,0.7,39150,2471,5.8,0.5,50726,2990,58571,1040,36863,958,52.1,0.9,34452,1193,39.3,1.0,32019,1333,12.8,0.7,45737,3926,47.9,0.9,40571,1452,31.8,1.0,35636,1783,16.1,0.9,48844,3114
310M300US11500,11500,"Anniston-Oxford-Jacksonville, AL Metro Area",45071,581,41954,1381,0.8,0.3,31223,25061,30700,716,52511,1944,38.6,1.4,44735,4113,61.4,1.4,54971,2146,70.0,1.8,63556,2131,24.1,1.6,25529,2140,5.9,0.8,41179,6237,14371,667,23418,1667,54.2,2.4,19207,1365,48.0,2.3,18064,1424,6.2,1.3,31875,13507,45.8,2.4,30908,2851,37.4,2.3,27756,4763,8.5,1.8,39159,2843
310M300US11540,11540,"Appleton, WI Metro Area",90033,660,61840,808,1.2,0.2,38026,11616,62008,810,75841,964,45.5,0.8,78821,1804,54.5,0.8,73548,1220,80.3,0.9,83442,1247,13.2,0.7,35029,3217,6.5,0.6,51046,3142,28025,792,35684,1106,50.5,1.7,28943,1151,42.4,1.6,25800,858,8.1,1.0,58198,5314,49.5,1.7,42016,2068,37.7,1.6,37033,2237,11.8,1.2,59622,6887
310M300US11640,11640,"Arecibo, PR Metro Area",67049,833,17069,567,9.0,0.8,15648,1403,49044,972,20557,729,36.5,1.1,17919,1383,63.5,1.1,21717,670,62.0,1.4,25998,846,30.6,1.3,11669,924,7.5,0.8,16959,2431,18005,817,9645,466,59.2,2.4,9225,636,54.7,2.5,8865,649,4.4,1.2,14527,3712,40.8,2.4,10435,837,36.6,2.3,9618,782,4.2,1.0,22375,8377
310M300US11700,11700,"Asheville, NC Metro Area",183799,1278,46443,899,0.7,0.1,40921,16168,113705,1599,58989,1092,34.7,0.9,54718,2067,65.3,0.9,60735,1190,79.0,0.8,66867,1211,15.5,0.7,30530,1847,5.5,0.5,36426,2271,70094,1518,28594,777,58.4,1.1,27181,926,50.0,1.1,24462,1119,8.3,0.8,49965,3218,41.6,1.1,30118,1287,33.0,1.1,26986,1275,8.6,0.7,51411,4170
310M300US12020,12020,"Athens-Clarke County, GA Metro Area",73260,710,40955,1240,1.3,0.3,30966,4502,42897,680,57889,2084,42.6,1.1,50997,2197,57.4,1.1,62243,1871,72.4,1.3,73057,2553,20.4,1.2,23265,2150,7.2,0.9,34542,6754,30363,678,23414,1163,55.4,1.5,22412,1334,41.8,1.7,22140,1571,13.6,1.4,23392,2734,44.6,1.5,25110,2102,29.7,1.7,22687,2092,14.9,1.6,33084,5694
310M300US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",1994730,5460,59183,301,2.3,0.1,38679,2235,1348335,6317,70174,435,47.9,0.3,66493,857,52.1,0.3,72584,557,71.1,0.4,87167,577,21.9,0.3,35248,565,7.0,0.2,46190,1564,646395,4656,39447,499,54.3,0.4,35381,471,46.7,0.4,32164,485,7.5,0.3,61041,2006,45.7,0.4,44515,827,35.5,0.4,39944,870,10.2,0.3,66624,1531
310M300US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",101083,982,55456,1308,4.3,0.4,42603,2696,68225,1105,67475,1882,42.5,1.1,56110,2373,57.5,1.1,74846,2095,66.9,1.1,86376,2812,24.5,0.8,35355,3216,8.6,0.9,52190,5450,32858,1053,32786,1876,55.6,1.5,30608,1731,47.6,1.5,26392,1577,7.9,1.0,67266,6559,44.4,1.5,36315,1839,35.5,1.5,30703,2883,9.0,1.1,60508,6173
310M300US12220,12220,"Auburn-Opelika, AL Metro Area",57901,751,45056,1961,0.8,0.3,55032,21864,36318,880,62210,2770,45.6,1.6,60769,4300,54.4,1.6,63457,3748,70.6,1.6,79182,2353,22.7,1.4,25196,1940,6.7,1.1,31477,7083,21583,872,22128,1500,48.6,1.9,19083,2188,38.0,2.3,18677,2590,10.6,1.6,20491,5367,51.4,1.9,26104,4107,36.3,2.3,27974,5421,15.1,1.7,23869,2550
310M300US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",211238,1699,47178,821,1.1,0.2,29638,9112,143574,1773,58980,1163,41.6,0.8,52433,1867,58.4,0.8,63513,1416,68.8,0.9,75188,1142,24.6,0.7,25792,1229,6.6,0.5,39201,2903,67664,1487,28430,1332,55.0,1.3,25005,1118,49.1,1.3,23891,1093,5.9,0.6,45257,3672,45.0,1.3,34229,2550,37.9,1.3,30514,2057,7.1,0.7,50419,3389
310M300US12420,12420,"Austin-Round Rock, TX Metro Area",706066,2531,66093,508,3.7,0.1,43259,2647,436991,3334,81887,848,49.0,0.5,78925,1371,51.0,0.5,84277,1158,76.1,0.5,97084,809,17.0,0.4,38879,1197,6.8,0.3,51890,1839,269075,2689,44127,803,50.3,0.7,40005,761,38.2,0.6,34783,856,12.1,0.5,62775,1892,49.7,0.7,50063,1062,35.2,0.6,42134,867,14.5,0.5,68884,2004
310M300US12540,12540,"Bakersfield, CA Metro Area",262337,1275,49788,909,9.4,0.4,42409,3374,196707,1734,53628,1138,52.1,0.7,45135,1661,47.9,0.7,62192,1331,68.2,0.7,69403,1323,21.9,0.6,25038,1191,9.9,0.5,36370,1869,65630,1675,31869,1074,48.8,1.4,26400,1060,40.1,1.5,23801,1415,8.7,0.7,45683,3446,51.2,1.4,39128,3201,40.1,1.5,34386,2842,11.1,0.9,55545,4046
310M300US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",1040674,3214,72801,505,0.9,0.1,59874,4234,677276,3459,90793,682,42.9,0.3,89833,1283,57.1,0.3,91358,805,70.6,0.4,111086,811,22.3,0.3,45705,842,7.2,0.2,61485,1233,363398,3485,43954,706,56.0,0.5,38361,805,47.5,0.6,33515,831,8.6,0.3,75341,2111,44.0,0.5,51879,785,33.7,0.5,44140,1487,10.3,0.3,85866,3838
310M300US12620,12620,"Bangor, ME Metro Area",61787,619,45302,1150,0.1,0.1,46875,31721,38266,629,58638,1673,37.6,1.1,56235,2776,62.4,1.1,60020,1718,76.9,1.3,67839,1507,15.3,1.1,27189,2754,7.9,0.9,32309,6835,23521,678,25446,1128,55.7,1.9,23542,1420,43.1,1.7,20032,1093,12.6,1.2,41474,5624,44.3,1.9,28216,2039,32.1,2.1,23059,1987,12.2,1.7,48194,2991
310M300US12700,12700,"Barnstable Town, MA Metro Area",94351,1125,65382,1119,0.7,0.2,45197,19864,58419,1045,82945,1640,29.5,0.9,83127,3584,70.5,0.9,82863,1910,80.4,1.1,91829,2158,14.5,0.9,45297,2873,5.1,0.6,60667,5341,35932,1077,37140,1299,58.8,1.6,34373,1768,52.1,1.7,30942,1469,6.7,0.9,73345,7465,41.2,1.6,43589,2166,33.0,1.4,35848,2099,8.2,1.0,81986,5871
310M300US12940,12940,"Baton Rouge, LA Metro Area",301189,1828,53004,853,0.6,0.1,42130,14835,196983,1952,67140,1284,43.4,0.7,64397,2322,56.6,0.7,68937,1443,67.5,0.7,87430,1684,24.3,0.7,30073,1237,8.2,0.5,51327,2211,104206,1759,31445,644,51.8,1.1,26229,951,44.4,1.1,23859,1239,7.4,0.6,43793,5317,48.2,1.1,39454,1491,37.3,1.3,37300,1368,10.9,0.7,50752,4039
310M300US12980,12980,"Battle Creek, MI Metro Area",53089,569,44681,1179,0.3,0.1,39688,24540,33814,519,55113,1711,41.6,1.1,51053,2571,58.4,1.1,57168,2117,69.7,1.5,69091,1793,22.0,1.3,26609,1605,8.2,0.9,38227,4006,19275,580,27445,1103,52.2,1.8,25140,1564,45.2,1.8,22344,1411,6.9,1.1,48080,4768,47.8,1.8,31922,1616,40.2,2.0,29592,2659,7.6,1.3,50223,7926
310M300US13020,13020,"Bay City, MI Metro Area",43714,516,45851,1250,0.4,0.2,24763,10514,27823,580,58306,1949,38.8,1.1,56638,2609,61.2,1.1,59213,1885,74.6,1.5,68384,2670,18.7,1.3,26376,1945,6.7,0.9,38725,3530,15891,623,26577,748,51.3,2.1,24519,1321,44.5,2.0,22563,1607,6.8,1.1,44948,8427,48.7,2.1,29609,2692,38.4,2.0,26590,1348,10.3,1.6,47847,8966
310M300US13140,13140,"Beaumont-Port Arthur, TX Metro Area",151403,1247,47170,927,0.9,0.1,40872,7422,99615,1450,59149,1469,43.0,0.8,53998,2773,57.0,0.8,62266,1544,70.0,0.9,72503,1356,22.6,0.8,28827,1790,7.4,0.6,49931,4762,51788,1219,26929,956,51.4,1.4,21923,1073,45.4,1.4,19850,998,6.1,0.8,48474,4080,48.6,1.4,34071,2369,42.2,1.5,31071,1434,6.3,0.7,55264,6191
310M300US13220,13220,"Beckley, WV Metro Area",48725,754,39900,1181,0.3,0.2,57729,28771,32798,820,49727,1675,35.9,1.4,50113,3225,64.1,1.4,49516,2189,73.3,1.7,57769,2091,19.2,1.3,24199,2105,7.6,1.0,36607,5266,15927,693,21897,1056,53.2,1.9,19447,1405,47.6,2.2,18336,1624,5.6,1.3,32717,12015,46.8,1.9,26530,2159,38.9,2.0,23285,2808,7.9,1.6,58098,17476
310M300US13380,13380,"Bellingham, WA Metro Area",81019,751,54207,1103,1.9,0.3,42107,8096,49193,1033,70570,1853,40.5,1.1,70124,3576,59.5,1.1,70850,2400,78.9,1.3,79492,1655,14.8,1.2,31280,4532,6.4,0.8,50130,9105,31826,983,30656,1337,53.6,1.7,27794,1366,39.1,1.8,24232,1653,14.5,1.4,44702,8338,46.4,1.7,33824,2742,32.2,1.9,30141,2045,14.3,1.4,55116,12274
310M300US13460,13460,"Bend-Redmond, OR Metro Area",67880,951,54211,1952,1.0,0.3,41895,17202,44969,1102,65089,2178,38.6,1.4,60655,5022,61.4,1.4,66851,2301,79.8,1.9,73629,2153,14.2,1.4,32891,3867,6.0,1.1,43924,2963,22911,1027,34322,1985,55.8,2.2,32479,3191,45.5,2.3,27156,2169,10.3,1.6,55473,10109,44.2,2.2,38438,4761,29.4,2.0,26998,1858,14.7,2.0,66843,8630
310M300US13740,13740,"Billings, MT Metro Area",67174,505,54867,1462,0.5,0.2,31085,1394,42200,736,70164,1469,42.7,1.2,70059,2304,57.3,1.2,70234,2065,77.9,1.4,78611,1952,14.2,1.0,32277,1642,8.0,0.9,53939,4310,24974,822,32653,1868,49.8,1.8,27746,1598,43.0,1.6,25108,1658,6.7,1.1,53227,10312,50.2,1.8,38152,2562,37.5,2.0,33500,2752,12.8,1.6,65763,7866
310M300US13780,13780,"Binghamton, NY Metro Area",98443,908,49707,994,0.5,0.1,23441,2871,60688,828,64917,1366,38.8,0.9,56781,2537,61.2,0.9,68320,1367,74.0,1.0,76545,1296,18.0,0.8,31323,2288,8.0,0.7,40598,4989,37755,970,27742,1109,54.8,1.3,25076,1094,45.7,1.4,22953,1119,9.1,0.9,46813,4372,45.2,1.3,31466,1032,34.2,1.2,28556,2114,11.1,1.1,46537,6338
310M300US13820,13820,"Birmingham-Hoover, AL Metro Area",439027,1990,50529,486,1.2,0.1,35467,4572,293708,2209,63934,784,41.5,0.5,62018,1605,58.5,0.5,64827,750,71.2,0.5,79580,945,22.8,0.5,29494,942,6.1,0.3,43151,2300,145319,1904,29215,920,55.7,0.7,26100,735,49.6,0.8,24519,846,6.1,0.5,45228,3772,44.3,0.7,33421,1597,37.2,0.8,30674,938,7.0,0.5,53205,3930
310M300US13900,13900,"Bismarck, ND Metro Area",52539,470,64918,1742,0.2,0.2,56397,9125,33113,604,84553,2013,44.0,1.2,84983,4992,56.0,1.2,84290,2044,80.3,1.4,93378,2087,14.1,1.1,37271,4607,5.6,0.7,57786,5890,19426,657,39042,1969,50.4,2.0,33228,2196,42.4,2.0,30216,1467,8.0,1.6,73155,9280,49.6,2.0,44921,3541,35.0,2.0,41001,1706,14.6,1.9,60894,4116
310M300US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",69451,783,47456,1478,0.3,0.2,21026,11819,40988,785,61263,2440,38.6,1.2,62434,4059,61.4,1.2,60605,2662,78.1,1.3,72081,2292,14.7,1.1,30869,4187,7.1,1.0,41377,4957,28463,920,24190,1486,50.9,1.5,23542,1505,36.4,1.6,23240,1467,14.5,1.4,25365,5640,49.1,1.5,25402,2377,31.1,1.6,26234,4236,18.0,1.4,24216,4771
310M300US14010,14010,"Bloomington, IL Metro Area",72677,670,62317,1267,0.8,0.2,53500,24644,45240,691,82745,1837,45.4,1.0,82255,2377,54.6,1.0,83240,3274,79.4,1.2,95457,2463,14.2,1.1,36726,2697,6.4,0.8,52577,5177,27437,815,34051,1700,53.1,1.4,28530,2153,40.3,1.3,27828,2265,12.8,1.0,30655,5970,46.9,1.4,41088,1253,34.6,1.6,39220,3306,12.3,1.4,52304,5420
310M300US14020,14020,"Bloomington, IN Metro Area",62859,679,43828,1295,0.4,0.2,36045,4095,33677,737,64401,1928,41.1,1.5,57637,3114,58.9,1.5,66898,2090,75.3,1.5,76042,2723,17.6,1.5,28000,3645,7.1,1.1,42479,12889,29182,742,26431,1081,49.7,1.7,24084,2167,36.5,1.7,22536,2457,13.2,1.2,30262,4788,50.3,1.7,28571,2639,33.1,1.6,26084,1831,17.2,1.4,34690,3185
310M300US14100,14100,"Bloomsburg-Berwick, PA Metro Area",33717,472,48755,1518,0.4,0.2,59028,52347,21325,453,61581,1378,36.6,1.3,63078,3750,63.4,1.3,60374,2196,78.1,1.3,70208,1645,15.8,1.2,31552,3926,6.1,0.7,42060,3068,12392,573,25056,1807,54.9,2.0,22029,1975,43.9,2.2,19668,1779,11.0,1.7,43894,9180,45.1,2.0,30031,2395,32.4,1.9,27284,2829,12.7,1.8,41776,17357
310M300US14260,14260,"Boise City, ID Metro Area",240902,1349,52377,684,1.9,0.2,41544,5574,161155,1998,63984,1076,45.9,0.9,60967,1393,54.1,0.9,66261,1302,78.4,0.8,72872,1620,14.5,0.7,33828,2202,7.1,0.6,41492,2882,79747,1827,30171,929,54.3,1.2,26784,1203,45.9,1.2,24093,1250,8.4,0.8,43636,1763,45.7,1.2,33975,1546,35.1,1.2,31053,1424,10.6,0.8,50061,4450
310M300US14460,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",1784448,3714,77809,497,3.3,0.1,39079,1834,1135915,5103,98431,687,44.1,0.2,101802,1002,55.9,0.2,96188,770,75.1,0.3,117024,588,18.6,0.3,42955,844,6.3,0.2,63373,1962,648533,4489,45866,481,55.9,0.3,39705,647,45.1,0.4,31948,444,10.8,0.3,86194,1818,44.1,0.3,53760,850,31.9,0.4,42608,916,12.2,0.3,92987,1663
310M300US14500,14500,"Boulder, CO Metro Area",123669,700,72282,1203,1.9,0.3,41345,7405,72676,948,100324,2376,45.3,0.9,101311,3371,54.7,0.9,99129,4024,80.4,1.1,115477,2371,13.1,0.7,43601,2447,6.6,0.7,60159,8649,50993,1082,41749,1290,51.2,1.2,38906,2008,36.1,1.4,35426,1359,15.2,1.0,49339,4675,48.8,1.2,45432,2263,31.8,1.2,38421,2910,17.0,1.0,57773,7470
310M300US14540,14540,"Bowling Green, KY Metro Area",63544,670,45356,1093,1.3,0.3,36944,9361,42339,926,55314,1719,43.6,1.2,54978,2844,56.4,1.2,55547,2085,75.1,1.6,65589,1908,17.7,1.3,25798,1915,7.3,0.9,41799,8466,21205,822,25338,1874,50.1,2.1,21430,1576,42.1,2.0,19137,1354,8.0,1.0,39634,4181,49.9,2.1,30023,3651,37.1,2.3,24417,4378,12.8,1.9,45223,8216
310M300US14740,14740,"Bremerton-Silverdale, WA Metro Area",98250,956,65017,937,1.5,0.3,50478,7830,65840,988,77893,1966,41.0,1.1,73229,2471,59.0,1.1,81771,2318,78.9,1.1,88290,1889,14.0,1.0,35915,2767,7.1,0.7,51067,3802,32410,1174,39628,1963,52.4,1.7,31976,1841,44.3,1.6,29136,2257,8.1,0.9,71061,6815,47.6,1.7,49110,2577,34.8,1.7,42500,3408,12.8,1.4,72524,6893
